time,instance_1,instance_2,instance_3,instance_4,instance_5,instance_6,instance_7,instance_8,instance_9,instance_10,mean
142,0.3116014710799064,0.12704781009695754,0.4012036108324975,0.31761952524239384,0.36375794048813104,0.39485122032764963,0.3791374122367101,0.0,0.012036108324974924,0.12972250083584086,0.24369775994650617
143,0.28151120026746906,0.08525576730190572,0.39585422935473086,0.30892678034102306,0.3724506853895018,0.41658308258107657,0.371782012704781,0.0,0.010030090270812437,0.08960213975259111,0.23319959879638916
144,0.2540956201939151,0.09261116683383484,0.39351387495820794,0.3166165162153126,0.3704446673353394,0.4085590103644266,0.3801404212637914,0.0,0.009695753928452023,0.13574055499832832,0.2361417586091608
145,0.26078234704112335,0.10598462052825142,0.40454697425610164,0.3263122701437646,0.37479103978602474,0.3908391842193246,0.3707790036776998,0.0,0.010364426613172852,0.16115011701771983,0.24055499832831825
146,0.26211969241056504,0.08759612169842862,0.4078903376797058,0.32464058843196253,0.3691073219658977,0.36710130391173523,0.3691073219658977,0.0,0.00802407221664995,0.14844533600802406,0.23440320962888667
147,0.2744901370779004,0.10397860247408894,0.4018722835172183,0.2768304914744233,0.36843864928117687,0.3687729856235373,0.37545971247074555,0.0,0.0056837178201270475,0.18956870611835505,0.2365095285857573
148,0.25810765630224003,0.09562019391507857,0.3918421932464059,0.2965563356736877,0.36108324974924777,0.36609829488465395,0.344366432631227,0.0,0.006686726847208292,0.1511200267469074,0.22714811099966567
149,0.25309261116683385,0.1009695753928452,0.3878301571380809,0.3336676696756937,0.3517218321631561,0.3694416583082581,0.3640922768304915,0.0,0.009027081243731194,0.146773654296222,0.2316616516215313
150,0.22668004012036108,0.09093948512203276,0.3881644934804413,0.3233032430625209,0.3426947509194249,0.3577398863256436,0.35673687729856235,0.0,0.010364426613172852,0.12236710130391174,0.22189903042460712
151,0.25142092945503175,0.11802072885322634,0.3965229020394517,0.3263122701437646,0.31962554329655635,0.37679705784018724,0.36676696756937477,0.0,0.013707790036776997,0.09929789368104312,0.22684720829154129
152,0.229020394516884,0.12504179204279506,0.3831494483450351,0.2948846539618857,0.26613172851889,0.39317953861584753,0.36542962219993314,0.0,0.017719826145101973,0.06118355065195587,0.21357405549983283
153,0.2748244734202608,0.12504179204279506,0.3908391842193246,0.3049147442326981,0.29689067201604813,0.4002006018054162,0.33132731527917086,0.0,0.013373453694416584,0.046472751588097626,0.2183884988298228
154,0.2567703109327984,0.09361417586091608,0.3831494483450351,0.3022400534938148,0.30157138080909396,0.408893346706787,0.3420260782347041,0.0,0.016382480775660315,0.03844867937144768,0.21430959545302572
155,0.2296890672016048,0.08324974924774323,0.3831494483450351,0.31059846205282515,0.31795386158475425,0.4015379471748579,0.3607489134068873,0.0,0.0160481444332999,0.03878301571380809,0.21417586091608162
156,0.25208960213975257,0.12604480106987628,0.3781344032096289,0.27248411902373787,0.3206285523236376,0.4202607823470411,0.36108324974924777,0.0,0.007689735874289535,0.04246071547977265,0.21808759612169842
157,0.24139083918421933,0.14008692744901372,0.36643263122701436,0.30190571715145437,0.2818455366098295,0.41558007355399534,0.3557338682714811,0.0,0.004012036108324975,0.052825142092945504,0.21598127716482782
158,0.24473420260782347,0.1675025075225677,0.3697759946506185,0.3236375794048813,0.3253092611166834,0.39117352056168503,0.3507188231360749,0.0,0.0020060180541624875,0.03978602474088933,0.2214643931795386
159,0.26914075560013373,0.18856569709127383,0.38515546639919757,0.24072216649949849,0.3350050150451354,0.42126379137412234,0.3520561685055166,0.0,0.0,0.06051487796723504,0.22524239384821126
160,0.30658642594450014,0.1972584419926446,0.37646272149782684,0.2965563356736877,0.3624205951186894,0.39551989301237045,0.3644266131728519,0.0,0.0,0.0344366432631227,0.23336676696756936
161,0.33099297893681046,0.20929455031761954,0.38214643931795383,0.35740554998328317,0.37011033099297896,0.3988632564359746,0.33567368772985623,0.0,0.0,0.03376797057840187,0.24182547642928784
162,0.31761952524239384,0.25376128385155466,0.3737880307589435,0.3263122701437646,0.3627549314610498,0.40722166499498497,0.35473085924439984,0.0,0.0,0.03276496155132063,0.2428953527248412
163,0.35707121364092276,0.25275827482447344,0.40220661985957873,0.3604145770645269,0.35005015045135407,0.4179204279505182,0.36643263122701436,0.0,0.0,0.04045469742561016,0.25473085924439987
164,0.35005015045135407,0.24640588431962554,0.38482113005683716,0.362086258776329,0.3430290872617854,0.4085590103644266,0.362086258776329,0.0,0.0,0.04212637913741224,0.2499164159144099
165,0.3329989969909729,0.25175526579739216,0.40722166499498497,0.36108324974924777,0.34837846873955197,0.40722166499498497,0.354062186559679,0.0,0.0,0.035439652290203946,0.24981611501170176
166,0.34971581410899366,0.3052490805750585,0.4095620193915079,0.3734536944165831,0.354062186559679,0.3981945837512538,0.34904714142427284,0.0,0.0,0.016382480775660315,0.2555667001003009
167,0.3784687395519893,0.29889669007021064,0.4105650284185891,0.38649281176863926,0.35840855901036445,0.37579404881310596,0.36843864928117687,0.0,0.0,0.009027081243731194,0.25860916081578067
168,0.3533935138749582,0.2544299565362755,0.38482113005683716,0.38415245737211634,0.354062186559679,0.3925108659311267,0.3650952858575727,0.0,0.0,0.012704781009695755,0.25011701771982614
169,0.3517218321631561,0.2858575727181545,0.3988632564359746,0.3945168839852892,0.3433634236041458,0.36108324974924777,0.3711133400200602,0.0,0.0,0.0050150451354062184,0.2511534603811435
170,0.32731527917084585,0.32898696088264795,0.39618856569709127,0.37612838515546637,0.36743564025409564,0.3627549314610498,0.3533935138749582,0.0,0.0,0.0020060180541624875,0.25142092945503175
171,0.3119358074222668,0.34035439652290206,0.39518555667001004,0.389501838849883,0.3617519224339686,0.354062186559679,0.3737880307589435,0.0,0.0,0.0,0.2526579739217653
172,0.2982280173854898,0.3236375794048813,0.4092276830491474,0.37011033099297896,0.33567368772985623,0.3319959879638917,0.3517218321631561,0.0,0.0,0.0,0.24205951186894015
173,0.2851889000334336,0.28786359077231694,0.4108993647609495,0.37545971247074555,0.344366432631227,0.33132731527917086,0.3430290872617854,0.0,0.0,0.0,0.2378134403209629
174,0.2430625208960214,0.27917084587094615,0.40488131059846205,0.35673687729856235,0.3162821798729522,0.32698094282848544,0.3329989969909729,0.0,0.0,0.0,0.22601136743564024
175,0.24674022066198595,0.23704446673353394,0.38448679371447675,0.34670678702774993,0.3116014710799064,0.31995987963891676,0.28953527248411903,0.0,0.0,0.0,0.21360748913406885
176,0.25108659311267134,0.21698428619190907,0.38582413908391844,0.3373453694416583,0.35740554998328317,0.3537278502173186,0.2751588097626212,0.0,0.0,0.0,0.21775325977933804
177,0.22668004012036108,0.23236375794048814,0.40220661985957873,0.32464058843196253,0.3256435974590438,0.36710130391173523,0.23905048478769642,0.0,0.0,0.0,0.2117686392510866
178,0.21664994984954863,0.18823136074891342,0.4058843196255433,0.31929120695419594,0.2938816449348044,0.37646272149782684,0.2634570377800067,0.0,0.0,0.0,0.2063858241390839
179,0.23971915747241726,0.17853560682046138,0.3921765295887663,0.34536944165830824,0.3055834169174189,0.37445670344366433,0.2594450016716817,0.0,0.0,0.0,0.20952858575727182
180,0.25108659311267134,0.1761952524239385,0.40655299231026415,0.344366432631227,0.3159478435305918,0.37512537612838515,0.23570712136409228,0.0,0.0,0.0,0.21049816115011702
181,0.2594450016716817,0.1999331327315279,0.3925108659311267,0.3614175860916082,0.2708124373119358,0.37278502173186223,0.23069207622868607,0.0,0.0,0.0,0.20875961216984287
182,0.2637913741223671,0.17786693413574056,0.37746573052490806,0.37512537612838515,0.23269809428284854,0.37780006686726847,0.26111668338348376,0.0,0.0,0.0,0.2065864259445002
183,0.28953527248411903,0.21899030424607155,0.3901705115346038,0.3630892678034102,0.19692410565028418,0.3901705115346038,0.26312270143764627,0.0,0.0,0.0,0.2112002674690739
184,0.344366432631227,0.21263791374122368,0.38515546639919757,0.3430290872617854,0.16616516215312604,0.38214643931795383,0.3059177532597793,0.0,0.0,0.0,0.2139418254764293
185,0.3256435974590438,0.18689401537947176,0.3731193580742227,0.33667669675693745,0.16215312604480106,0.3811434302908726,0.30959545302574387,0.0,0.0,0.0,0.2075225677031093
186,0.34938147776663325,0.1715145436308927,0.40254095620193914,0.3396857238381812,0.18054162487462388,0.371782012704781,0.29689067201604813,0.0,0.0,0.0,0.21123370110330994
187,0.36375794048813104,0.14276161818789704,0.3874958207957205,0.35005015045135407,0.19358074222668004,0.3594115680374457,0.3447007689735874,0.0,0.0,0.0,0.21417586091608154
188,0.34670678702774993,0.13139418254764293,0.40287529254429955,0.3607489134068873,0.20060180541624875,0.35907723169508526,0.35840855901036445,0.0,0.0,0.0,0.21598127716482782
189,0.36643263122701436,0.146773654296222,0.39585422935473086,0.35740554998328317,0.19893012370444668,0.3229689067201605,0.3533935138749582,0.0,0.0,0.0,0.21417586091608154
190,0.34670678702774993,0.11735205616850551,0.3878301571380809,0.3426947509194249,0.23303243062520895,0.3336676696756937,0.3687729856235373,0.0,0.0,0.0,0.2130056837178201
191,0.3336676696756937,0.10063523905048478,0.37679705784018724,0.2865262454028753,0.25309261116683385,0.3045804078903377,0.3808090939485122,0.0,0.0,0.0,0.20361083249749248
192,0.2932129722500836,0.10297559344700769,0.3714476763624206,0.3029087261785356,0.21698428619190907,0.2774991641591441,0.3791374122367101,0.0,0.0,0.0,0.19441658308258108
193,0.27415580073553997,0.05850885991307255,0.39786024740889336,0.25810765630224003,0.1999331327315279,0.29956536275493145,0.37612838515546637,0.0,0.0,0.0,0.18642594450016717
194,0.3042460715479773,0.08191240387830157,0.3901705115346038,0.28819792711467734,0.20929455031761954,0.27917084587094615,0.40454697425610164,0.0,0.0,0.0,0.19575392845202272
195,0.29923102641257104,0.08291541290538282,0.38883316616516217,0.2855232363757941,0.22634570377800067,0.32196589769307926,0.39618856569709127,0.0,0.0,0.0,0.2001003009027081
196,0.28017385489802743,0.08592443998662655,0.39418254764292876,0.24005349381477767,0.24205951186894015,0.3059177532597793,0.39418254764292876,0.0,0.0,0.0,0.19424941491140085
197,0.2928786359077232,0.09495152123035774,0.34837846873955197,0.2774991641591441,0.2433968572383818,0.29923102641257104,0.40320962888665995,0.0,0.0,0.0,0.19595453025743897
198,0.28117686392510866,0.09929789368104312,0.34536944165830824,0.29689067201604813,0.26245402875292545,0.3299899699097292,0.38381812102975593,0.0,0.0,0.0,0.19989969909729186
199,0.3022400534938148,0.09394851220327649,0.3243062520896021,0.2841858910063524,0.29755934470076895,0.31895687061183553,0.381477766633233,0.0,0.0,0.0,0.20026746907388832
200,0.2978936810431294,0.07622868605817452,0.31093279839518556,0.2454028752925443,0.30792377131394183,0.30959545302574387,0.38482113005683716,0.0,0.0,0.0,0.19327983951855565
201,0.2985623537278502,0.06151788699431628,0.2928786359077232,0.25576730190571717,0.2778335005015045,0.2771648278167837,0.37579404881310596,0.0,0.0,0.0,0.1839518555667001
202,0.3259779338014042,0.04078903376797058,0.33834837846873955,0.2668004012036108,0.2848545636910732,0.24373119358074222,0.4085590103644266,0.0,0.0,0.0,0.1909060514877967
203,0.3236375794048813,0.0344366432631227,0.33634236041457705,0.3142761618187897,0.30023403543965227,0.21430959545302575,0.37746573052490806,0.0,0.0,0.0,0.19007021063189566
204,0.3159478435305918,0.044132397191574725,0.3370110330992979,0.29053828151120026,0.29154129053828154,0.21965897693079237,0.39317953861584753,0.0,0.0,0.0,0.18920093614175865
205,0.3333333333333333,0.020060180541624874,0.3022400534938148,0.3139418254764293,0.2684720829154129,0.23436977599465061,0.4012036108324975,0.0,0.0,0.0,0.18736208625877632
206,0.3550651955867603,0.012036108324974924,0.3042460715479773,0.2948846539618857,0.2928786359077232,0.19291206954195922,0.4012036108324975,0.0,0.0,0.0,0.18532263457037781
207,0.3329989969909729,0.008358408559010365,0.33634236041457705,0.2668004012036108,0.2965563356736877,0.16215312604480106,0.4182547642928786,0.0,0.0,0.0,0.18214643931795385
208,0.3136074891340689,0.007021063189568706,0.31929120695419594,0.2550986292209963,0.2945503176195252,0.1812102975593447,0.40554998328318287,0.0,0.0,0.0,0.17763289869608825
209,0.35874289535272486,0.004012036108324975,0.30859244399866265,0.25108659311267134,0.2841858910063524,0.20695419592109662,0.39618856569709127,0.0,0.0,0.0,0.18097626211969237
210,0.37479103978602474,0.0043463724506853894,0.2748244734202608,0.2223336676696757,0.25108659311267134,0.18655967903711135,0.3981945837512538,0.0,0.0,0.0,0.1712136409227683
211,0.3436977599465062,0.004012036108324975,0.2688064192577733,0.2577733199598796,0.24373119358074222,0.1858910063523905,0.3921765295887663,0.0,0.0,0.0,0.16960882647943828
212,0.3721163490471414,0.004012036108324975,0.2674690738883317,0.28986960882647944,0.2293547308592444,0.13574055499832832,0.3988632564359746,0.0,0.0,0.0,0.16974256101638246
213,0.37479103978602474,0.0010030090270812437,0.28084252758274825,0.2768304914744233,0.2433968572383818,0.15245737211634905,0.41424272818455365,0.0,0.0,0.0,0.17435640254095622
214,0.3721163490471414,0.0010030090270812437,0.25309261116683385,0.3329989969909729,0.238716148445336,0.14844533600802406,0.4075560013373454,0.0,0.0,0.0,0.17539284520227347
215,0.36776997659645605,0.0,0.2664660648612504,0.3594115680374457,0.2848545636910732,0.13406887328652625,0.4078903376797058,0.0,0.0,0.0,0.18204613841524575
216,0.3811434302908726,0.0,0.238716148445336,0.3577398863256436,0.2561016382480776,0.1380809093948512,0.41624874623871616,0.0,0.0,0.0,0.1788030758943497
217,0.40421263791374124,0.0,0.27148110999665664,0.31561350718823133,0.25810765630224003,0.12571046472751587,0.4058843196255433,0.0,0.0,0.0,0.17810096957539284
218,0.39418254764292876,0.0,0.2744901370779004,0.32464058843196253,0.30892678034102306,0.08960213975259111,0.4105650284185891,0.0,0.0,0.0,0.18024072216649947
219,0.40454697425610164,0.0,0.2577733199598796,0.3052490805750585,0.3049147442326981,0.07054496823804747,0.4102306920762287,0.0,0.0,0.0,0.1753259779338014
220,0.4078903376797058,0.0,0.24573721163490472,0.30090270812437314,0.3236375794048813,0.06619859578736209,0.3998662654630558,0.0,0.0,0.0,0.1744232698094283
221,0.371782012704781,0.0,0.23236375794048814,0.2751588097626212,0.37713139418254765,0.05015045135406219,0.3901705115346038,0.0,0.0,0.0,0.1696756937479104
222,0.3557338682714811,0.0,0.22133065864259446,0.26178535606820463,0.3824807756603143,0.052825142092945504,0.39752591106653296,0.0,0.0,0.0,0.1671681711802073
223,0.3527248411902374,0.0,0.2731527917084587,0.256435974590438,0.3697759946506185,0.052825142092945504,0.39384821130056835,0.0,0.0,0.0,0.16987629555332664
224,0.3256435974590438,0.0,0.2500835840855901,0.2731527917084587,0.36342360414577063,0.053493814777666335,0.3741223671013039,0.0,0.0,0.0,0.1639919759277833
225,0.31026412571046474,0.0,0.29956536275493145,0.30625208960213973,0.35740554998328317,0.04914744232698094,0.4012036108324975,0.0,0.0,0.0,0.17238381812102974
226,0.27917084587094615,0.0,0.30090270812437314,0.29989969909729186,0.38582413908391844,0.05850885991307255,0.38448679371447675,0.0,0.0,0.0,0.17087930458040787
227,0.26011367435640254,0.0,0.3319959879638917,0.3423604145770645,0.3928452022734871,0.05884319625543297,0.3945168839852892,0.0,0.0,0.0,0.17806753594115682
228,0.2540956201939151,0.0,0.2591106653293213,0.31995987963891676,0.38615847542627885,0.05182213306586426,0.3925108659311267,0.0,0.0,0.0,0.1663657639585423
229,0.3005683717820127,0.0,0.2748244734202608,0.31828819792711466,0.37011033099297896,0.07288532263457038,0.3965229020394517,0.0,0.0,0.0,0.1733199598796389
230,0.2868605817452357,0.0,0.2591106653293213,0.31561350718823133,0.3711133400200602,0.055165496489468405,0.3824807756603143,0.0,0.0,0.0,0.16703443664326312
231,0.2678034102306921,0.0,0.2955533266466065,0.3440320962888666,0.37746573052490806,0.05850885991307255,0.36342360414577063,0.0,0.0,0.0,0.17067870277499164
232,0.2571046472751588,0.0,0.2868605817452357,0.3520561685055166,0.35640254095620194,0.04012036108324975,0.38214643931795383,0.0,0.0,0.0,0.16746907388833165
233,0.2567703109327984,0.0,0.2978936810431294,0.3788030758943497,0.362086258776329,0.02774991641591441,0.4002006018054162,0.0,0.0,0.0,0.1723503844867937
234,0.2744901370779004,0.0,0.2955533266466065,0.36375794048813104,0.3597459043798061,0.05917753259779338,0.3915078569040455,0.0,0.0,0.0,0.1744232698094283
235,0.28786359077231694,0.0,0.2728184553660983,0.37545971247074555,0.3905048478769642,0.04546974256101638,0.3737880307589435,0.0,0.0,0.0,0.17459043798060847
236,0.2684720829154129,0.0,0.2761618187897024,0.36609829488465395,0.36643263122701436,0.01972584419926446,0.3617519224339686,0.0,0.0,0.0,0.16586425944500166
237,0.22534269475091942,0.0,0.2985623537278502,0.3600802407221665,0.362086258776329,0.02474088933467068,0.3537278502173186,0.0,0.0,0.0,0.16245402875292544
238,0.24941491140086927,0.0,0.2952189903042461,0.37612838515546637,0.31093279839518556,0.08592443998662655,0.3724506853895018,0.0,0.0,0.0,0.16900702106318957
239,0.24239384821130056,0.0,0.3323303243062521,0.36843864928117687,0.2932129722500836,0.06519558676028084,0.3530591775325978,0.0,0.0,0.0,0.16546305583416918
240,0.28151120026746906,0.0,0.34971581410899366,0.3537278502173186,0.3373453694416583,0.058174523570712136,0.34938147776663325,0.0,0.0,0.0,0.1729856235372785
241,0.2761618187897024,0.0,0.32865262454028754,0.34770979605483116,0.31728518890003343,0.01905717151454363,0.3340020060180542,0.0,0.0,0.0,0.16228686058174524
242,0.2861919090605149,0.0,0.320962888665998,0.3600802407221665,0.2978936810431294,0.0344366432631227,0.3069207622868606,0.0,0.0,0.0,0.1606486125041792
243,0.3263122701437646,0.0,0.32664660648612504,0.3263122701437646,0.3055834169174189,0.05315947843530592,0.3259779338014042,0.0,0.0,0.0,0.16639919759277835
244,0.3239719157472417,0.0,0.32865262454028754,0.33065864259445,0.283851554663992,0.1123370110330993,0.2985623537278502,0.0,0.0,0.0,0.16780341023069206
245,0.3149448345035105,0.0,0.29956536275493145,0.31795386158475425,0.28117686392510866,0.08759612169842862,0.2938816449348044,0.0,0.0,0.0,0.1595118689401538
246,0.3122701437646272,0.0,0.3045804078903377,0.2668004012036108,0.2587763289869609,0.08726178535606821,0.2754931461049816,0.0,0.0,0.0,0.15051822133065867
247,0.31795386158475425,0.0,0.31728518890003343,0.2597793380140421,0.23269809428284854,0.07188231360748913,0.2641257104647275,0.0,0.0,0.0,0.14637245068538948
248,0.2818455366098295,0.0,0.29722500835840854,0.24941491140086927,0.2841858910063524,0.08659311267134738,0.31895687061183553,0.0,0.0,0.0,0.15182213306586426
249,0.2818455366098295,0.0,0.34704112337011034,0.2136409227683049,0.2771648278167837,0.06051487796723504,0.3142761618187897,0.0,0.0,0.0,0.14944834503510535
250,0.2982280173854898,0.0,0.3299899699097292,0.23905048478769642,0.3075894349715814,0.0595118689401538,0.27181544633901705,0.0,0.0,0.0,0.15061852223336675
251,0.2958876629889669,0.0,0.3426947509194249,0.21464393179538616,0.2948846539618857,0.04145770645269141,0.27348712805081915,0.0,0.0,0.0,0.1463055834169174
252,0.3049147442326981,0.0,0.3243062520896021,0.2223336676696757,0.28017385489802743,0.04948177866934136,0.2744901370779004,0.0,0.0,0.0,0.1455700434637245
253,0.30157138080909396,0.0,0.31761952524239384,0.2433968572383818,0.26613172851889,0.055165496489468405,0.2764961551320629,0.0,0.0,0.0,0.14603811434302907
254,0.3336676696756937,0.0,0.2892009361417586,0.24841190237378802,0.2851889000334336,0.04145770645269141,0.3152791708458709,0.0,0.0,0.0,0.15132062855232362
255,0.3423604145770645,0.0,0.24105650284185892,0.275827482447342,0.3243062520896021,0.028752925442995653,0.33099297893681046,0.0,0.0,0.0,0.15432965563356738
256,0.3624205951186894,0.0,0.2199933132731528,0.2671347375459712,0.3460381143430291,0.0160481444332999,0.33767970578401874,0.0,0.0,0.0,0.15493146104981612
257,0.3614175860916082,0.0,0.2133065864259445,0.2748244734202608,0.38582413908391844,0.010364426613172852,0.3423604145770645,0.0,0.0,0.0,0.15880976262119692
258,0.3340020060180542,0.0,0.24640588431962554,0.2851889000334336,0.35874289535272486,0.01237044466733534,0.34938147776663325,0.0,0.0,0.0,0.1586091608157807
259,0.31795386158475425,0.0,0.21497826813774656,0.29689067201604813,0.3550651955867603,0.02106318956870612,0.31728518890003343,0.0,0.0,0.0,0.15232363757940487
260,0.324974924774323,0.0,0.2109662320294216,0.29020394516883985,0.3607489134068873,0.014710799063858242,0.3533935138749582,0.0,0.0,0.0,0.15549983283182883
261,0.3447007689735874,0.0,0.22801738548980274,0.2928786359077232,0.3711133400200602,0.009361417586091608,0.36609829488465395,0.0,0.0,0.0,0.1612169842861919
262,0.30892678034102306,0.0,0.20327649615513207,0.3426947509194249,0.36676696756937477,0.009695753928452023,0.35005015045135407,0.0,0.0,0.0,0.1581410899364761
263,0.2978936810431294,0.0,0.2062855232363758,0.31895687061183553,0.33901705115346037,0.017385489802741558,0.35606820461384153,0.0,0.0,0.0,0.15356068204613843
264,0.2942159812771648,0.0,0.1698428619190906,0.3373453694416583,0.3333333333333333,0.026078234704112337,0.35874289535272486,0.0,0.0,0.0,0.1519558676028084
265,0.28117686392510866,0.0,0.1815446339017051,0.3243062520896021,0.3045804078903377,0.02474088933467068,0.3600802407221665,0.0,0.0,0.0,0.14764292878635907
266,0.29755934470076895,0.0,0.1949180875961217,0.3420260782347041,0.27114677365429624,0.02540956201939151,0.34737545971247075,0.0,0.0,0.0,0.14784353059177532
267,0.3239719157472417,0.0,0.21497826813774656,0.3527248411902374,0.2761618187897024,0.014042126379137413,0.36342360414577063,0.0,0.0,0.0,0.1545302574389836
268,0.3279839518555667,0.0,0.24239384821130056,0.35740554998328317,0.3055834169174189,0.014376462721497826,0.36643263122701436,0.0,0.0,0.0,0.16141758609160814
269,0.31561350718823133,0.0,0.24005349381477767,0.37679705784018724,0.2942159812771648,0.01170177198261451,0.371782012704781,0.0,0.0,0.0,0.16101638248077565
270,0.32029421598127716,0.0,0.26211969241056504,0.37545971247074555,0.28351721832163157,0.033099297893681046,0.3804747576061518,0.0,0.0,0.0,0.16549648946840523
271,0.30959545302574387,0.0,0.27014376462721496,0.36743564025409564,0.3069207622868606,0.04446673353393514,0.38615847542627885,0.0,0.0,0.0,0.16847208291541288
272,0.3607489134068873,0.0,0.23537278502173187,0.37445670344366433,0.2965563356736877,0.09093948512203276,0.39585422935473086,0.0,0.0,0.0,0.17539284520227347
273,0.3507188231360749,0.0,0.24607154797726513,0.38682714811099966,0.2764961551320629,0.08224674022066199,0.38883316616516217,0.0,0.0,0.0,0.17311935807422266
274,0.3122701437646272,0.0,0.3045804078903377,0.381477766633233,0.2708124373119358,0.08759612169842862,0.39117352056168503,0.0,0.0,0.0,0.17479103978602475
275,0.362086258776329,0.0,0.3029087261785356,0.3824807756603143,0.29923102641257104,0.13707790036776998,0.4085590103644266,0.0,0.0,0.0,0.18923436977599467
276,0.34938147776663325,0.0,0.26980942828485455,0.4152457372116349,0.2928786359077232,0.08625877632898696,0.4102306920762287,0.0,0.0,0.0,0.18238047475760616
277,0.38615847542627885,0.0,0.3216315613507188,0.39518555667001004,0.3146104981611501,0.06619859578736209,0.4095620193915079,0.0,0.0,0.0,0.18933467067870277
278,0.36375794048813104,0.0,0.30792377131394183,0.3965229020394517,0.2768304914744233,0.07054496823804747,0.3998662654630558,0.0,0.0,0.0,0.1815446339017051
279,0.3333333333333333,0.0,0.2858575727181545,0.40287529254429955,0.2574389836175192,0.08124373119358075,0.39351387495820794,0.0,0.0,0.0,0.17542627883650952
280,0.3463724506853895,0.0,0.2795051822133066,0.4125710464727516,0.27382146439317956,0.0755600133734537,0.3881644934804413,0.0,0.0,0.0,0.17759946506185226
281,0.3650952858575727,0.0,0.2681377465730525,0.40655299231026415,0.31828819792711466,0.08090939485122033,0.3928452022734871,0.0,0.0,0.0,0.18318288197927116
282,0.34670678702774993,0.0,0.2945503176195252,0.4078903376797058,0.31895687061183553,0.08458709461718489,0.39317953861584753,0.0,0.0,0.0,0.1845870946171849
283,0.31728518890003343,0.0,0.33834837846873955,0.4018722835172183,0.30992978936810434,0.08826479438314945,0.40421263791374124,0.0,0.0,0.0,0.18599130725509863
284,0.3557338682714811,0.0,0.34704112337011034,0.3988632564359746,0.3035773988632564,0.0986292209963223,0.40554998328318287,0.0,0.0,0.0,0.19093948512203276
285,0.35874289535272486,0.0,0.3533935138749582,0.40488131059846205,0.24974924774322968,0.1216984286191909,0.39618856569709127,0.0,0.0,0.0,0.1884653961885657
286,0.3604145770645269,0.0,0.3714476763624206,0.40688732865262456,0.26245402875292545,0.09294550317619525,0.41323971915747243,0.0,0.0,0.0,0.19073888331661648
287,0.3433634236041458,0.0,0.36843864928117687,0.4172517552657974,0.2841858910063524,0.07422266800401203,0.4199264460046807,0.0,0.0,0.0,0.19073888331661654
288,0.36108324974924777,0.0,0.352390504847877,0.3925108659311267,0.29053828151120026,0.03844867937144768,0.3928452022734871,0.0,0.0,0.0,0.18278167836843867
289,0.36576395854229354,0.0,0.33801404212637914,0.3901705115346038,0.2841858910063524,0.03376797057840187,0.4095620193915079,0.0,0.0,0.0,0.18214643931795388
290,0.31895687061183553,0.0,0.32898696088264795,0.35907723169508526,0.33065864259445,0.03778000668672685,0.38482113005683716,0.0,0.0,0.0,0.17602808425275826
291,0.3229689067201605,0.0,0.3226345703778001,0.34503510531594783,0.31828819792711466,0.042795051822133064,0.3921765295887663,0.0,0.0,0.0,0.17438983617519227
292,0.3416917418923437,0.0,0.30959545302574387,0.3436977599465062,0.31728518890003343,0.034102306920762285,0.37679705784018724,0.0,0.0,0.0,0.17231695085255766
293,0.35473085924439984,0.0,0.3226345703778001,0.3557338682714811,0.3243062520896021,0.04613841524573721,0.39585422935473086,0.0,0.0,0.0,0.17993981945837512
294,0.3447007689735874,0.0,0.2982280173854898,0.36542962219993314,0.3159478435305918,0.05483116014710799,0.408893346706787,0.0,0.0,0.0,0.17880307589434974
295,0.35907723169508526,0.0,0.31126713473754597,0.3741223671013039,0.320962888665998,0.04613841524573721,0.40287529254429955,0.0,0.0,0.0,0.18144433299899698
296,0.3510531594784353,0.0,0.28819792711467734,0.3236375794048813,0.33667669675693745,0.029087261785356068,0.4108993647609495,0.0,0.0,0.0,0.17395519893012373
297,0.33767970578401874,0.0,0.28986960882647944,0.33834837846873955,0.3336676696756937,0.023069207622868605,0.4035439652290204,0.0,0.0,0.0,0.17261785356068207
298,0.3075894349715814,0.0,0.2587763289869609,0.30157138080909396,0.33567368772985623,0.03009027081243731,0.4098963557338683,0.0,0.0,0.0,0.16435974590437982
299,0.3530591775325978,0.0,0.3035773988632564,0.3116014710799064,0.32664660648612504,0.023737880307589436,0.40220661985957873,0.0,0.0,0.0,0.17208291541290538
300,0.3353393513874958,0.0,0.2704781009695754,0.35640254095620194,0.34837846873955197,0.02841858910063524,0.40421263791374124,0.0,0.0,0.0,0.17432296890672014
301,0.3393513874958208,0.0,0.24607154797726513,0.34837846873955197,0.33834837846873955,0.030424607154797726,0.40421263791374124,0.0,0.0,0.0,0.17067870277499164
302,0.34035439652290206,0.0,0.25543296556335676,0.334670678702775,0.2985623537278502,0.014710799063858242,0.4005349381477767,0.0,0.0,0.0,0.1644266131728519
303,0.3303243062520896,0.0,0.28351721832163157,0.32764961551320626,0.307255098629221,0.010364426613172852,0.39618856569709127,0.0,0.0,0.0,0.16552992310264125
304,0.32464058843196253,0.0,0.25309261116683385,0.3577398863256436,0.32764961551320626,0.010364426613172852,0.3945168839852892,0.0,0.0,0.0,0.16680040120361084
305,0.3253092611166834,0.0,0.24607154797726513,0.37746573052490806,0.34704112337011034,0.008692744901370779,0.3945168839852892,0.0,0.0,0.0,0.1699097291875627
306,0.3410230692076229,0.0,0.215312604480107,0.34704112337011034,0.3423604145770645,0.06352390504847877,0.4078903376797058,0.0,0.0,0.0,0.17171514543630892
