eigenvalue_index,eigenvalue,degree,number,density
999,11.259911777547604,53,0,0.0
999,11.259911777547604,54,0,0.0
999,11.259911777547604,55,0,0.0
999,11.259911777547604,57,0,0.0
999,11.259911777547604,58,0,0.0
999,11.259911777547604,59,0,0.0
999,11.259911777547604,60,0,0.0
999,11.259911777547604,62,0,0.0
999,11.259911777547604,63,0,0.0
999,11.259911777547604,64,0,0.0
999,11.259911777547604,65,0,0.0
999,11.259911777547604,66,0,0.0
999,11.259911777547604,69,0,0.0
999,11.259911777547604,70,0,0.0
999,11.259911777547604,72,0,0.0
999,11.259911777547604,75,0,0.0
999,11.259911777547604,78,0,0.0
999,11.259911777547604,81,0,0.0
999,11.259911777547604,82,0,0.0
999,11.259911777547604,83,0,0.0
999,11.259911777547604,86,0,0.0
999,11.259911777547604,88,0,0.0
999,11.259911777547604,91,0,0.0
999,11.259911777547604,97,0,0.0
999,11.259911777547604,100,0,0.0
999,11.259911777547604,110,0,0.0
999,11.259911777547604,115,0,0.0
999,11.259911777547604,116,0,0.0
999,11.259911777547604,119,0,0.0
999,11.259911777547604,137,0,0.0
999,11.259911777547604,139,0,0.0
999,11.259911777547604,142,0,0.0
999,11.259911777547604,145,0,0.0
999,11.259911777547604,150,0,0.0
999,11.259911777547604,153,0,0.0
999,11.259911777547604,160,0,0.0
999,11.259911777547604,163,0,0.0
999,11.278126908860557,10,0,0.0
999,11.278126908860557,11,20,14.084507042253522
999,11.278126908860557,12,14,16.867469879518072
999,11.278126908860557,13,0,0.0
999,11.278126908860557,14,1,1.7543859649122806
999,11.278126908860557,15,0,0.0
999,11.278126908860557,16,0,0.0
999,11.278126908860557,17,0,0.0
999,11.278126908860557,18,0,0.0
999,11.278126908860557,19,0,0.0
999,11.278126908860557,20,0,0.0
999,11.278126908860557,21,0,0.0
999,11.278126908860557,22,0,0.0
999,11.278126908860557,23,0,0.0
999,11.278126908860557,24,0,0.0
999,11.278126908860557,25,0,0.0
999,11.278126908860557,26,0,0.0
999,11.278126908860557,27,0,0.0
999,11.278126908860557,28,0,0.0
999,11.278126908860557,29,0,0.0
999,11.278126908860557,30,0,0.0
999,11.278126908860557,31,0,0.0
999,11.278126908860557,32,0,0.0
999,11.278126908860557,33,0,0.0
999,11.278126908860557,34,0,0.0
999,11.278126908860557,35,0,0.0
999,11.278126908860557,36,0,0.0
999,11.278126908860557,37,0,0.0
999,11.278126908860557,38,0,0.0
999,11.278126908860557,39,0,0.0
999,11.278126908860557,40,0,0.0
999,11.278126908860557,41,0,0.0
999,11.278126908860557,42,0,0.0
999,11.278126908860557,43,0,0.0
999,11.278126908860557,44,0,0.0
999,11.278126908860557,45,0,0.0
999,11.278126908860557,46,0,0.0
999,11.278126908860557,47,0,0.0
999,11.278126908860557,48,0,0.0
999,11.278126908860557,49,0,0.0
999,11.278126908860557,51,0,0.0
999,11.278126908860557,52,0,0.0
999,11.278126908860557,53,0,0.0
999,11.278126908860557,54,0,0.0
999,11.278126908860557,55,0,0.0
999,11.278126908860557,57,0,0.0
999,11.278126908860557,58,0,0.0
999,11.278126908860557,59,0,0.0
999,11.278126908860557,60,0,0.0
999,11.278126908860557,62,0,0.0
999,11.278126908860557,63,0,0.0
999,11.278126908860557,64,0,0.0
999,11.278126908860557,65,0,0.0
999,11.278126908860557,66,0,0.0
999,11.278126908860557,69,0,0.0
999,11.278126908860557,70,0,0.0
999,11.278126908860557,72,0,0.0
999,11.278126908860557,75,0,0.0
999,11.278126908860557,78,0,0.0
999,11.278126908860557,81,0,0.0
999,11.278126908860557,82,0,0.0
999,11.278126908860557,83,0,0.0
999,11.278126908860557,86,0,0.0
999,11.278126908860557,88,0,0.0
999,11.278126908860557,91,0,0.0
999,11.278126908860557,97,0,0.0
999,11.278126908860557,100,0,0.0
999,11.278126908860557,110,0,0.0
999,11.278126908860557,115,0,0.0
999,11.278126908860557,116,0,0.0
999,11.278126908860557,119,0,0.0
999,11.278126908860557,137,0,0.0
999,11.278126908860557,139,0,0.0
999,11.278126908860557,142,0,0.0
999,11.278126908860557,145,0,0.0
999,11.278126908860557,150,0,0.0
999,11.278126908860557,153,0,0.0
999,11.278126908860557,160,0,0.0
999,11.278126908860557,163,0,0.0
999,11.30009936799449,10,0,0.0
999,11.30009936799449,11,20,14.084507042253522
999,11.30009936799449,12,24,28.915662650602407
999,11.30009936799449,13,0,0.0
999,11.30009936799449,14,0,0.0
999,11.30009936799449,15,0,0.0
999,11.30009936799449,16,0,0.0
999,11.30009936799449,17,0,0.0
999,11.30009936799449,18,0,0.0
999,11.30009936799449,19,0,0.0
999,11.30009936799449,20,0,0.0
999,11.30009936799449,21,0,0.0
999,11.30009936799449,22,0,0.0
999,11.30009936799449,23,0,0.0
999,11.30009936799449,24,0,0.0
999,11.30009936799449,25,0,0.0
999,11.30009936799449,26,0,0.0
999,11.30009936799449,27,0,0.0
999,11.30009936799449,28,0,0.0
999,11.30009936799449,29,0,0.0
999,11.30009936799449,30,0,0.0
999,11.30009936799449,31,0,0.0
999,11.30009936799449,32,0,0.0
999,11.30009936799449,33,0,0.0
999,11.30009936799449,34,0,0.0
999,11.30009936799449,35,0,0.0
999,11.30009936799449,36,0,0.0
999,11.30009936799449,37,0,0.0
999,11.30009936799449,38,0,0.0
999,11.30009936799449,39,0,0.0
999,11.30009936799449,40,0,0.0
999,11.30009936799449,41,0,0.0
999,11.30009936799449,42,0,0.0
999,11.30009936799449,43,0,0.0
999,11.30009936799449,44,0,0.0
999,11.30009936799449,45,0,0.0
999,11.30009936799449,46,0,0.0
999,11.30009936799449,47,0,0.0
999,11.30009936799449,48,0,0.0
999,11.30009936799449,49,0,0.0
999,11.30009936799449,51,0,0.0
999,11.30009936799449,52,0,0.0
999,11.30009936799449,53,0,0.0
999,11.30009936799449,54,0,0.0
999,11.30009936799449,55,0,0.0
999,11.30009936799449,57,0,0.0
999,11.30009936799449,58,0,0.0
999,11.30009936799449,59,0,0.0
999,11.30009936799449,60,0,0.0
999,11.30009936799449,62,0,0.0
999,11.30009936799449,63,0,0.0
999,11.30009936799449,64,0,0.0
999,11.30009936799449,65,0,0.0
999,11.30009936799449,66,0,0.0
999,11.30009936799449,69,0,0.0
999,11.30009936799449,70,0,0.0
999,11.30009936799449,72,0,0.0
999,11.30009936799449,75,0,0.0
999,11.30009936799449,78,0,0.0
999,11.30009936799449,81,0,0.0
999,11.30009936799449,82,0,0.0
999,11.30009936799449,83,0,0.0
999,11.30009936799449,86,0,0.0
999,11.30009936799449,88,0,0.0
999,11.30009936799449,91,0,0.0
999,11.30009936799449,97,0,0.0
999,11.30009936799449,100,0,0.0
999,11.30009936799449,110,0,0.0
999,11.30009936799449,115,0,0.0
999,11.30009936799449,116,0,0.0
999,11.30009936799449,119,0,0.0
999,11.30009936799449,137,0,0.0
999,11.30009936799449,139,0,0.0
999,11.30009936799449,142,0,0.0
999,11.30009936799449,145,0,0.0
999,11.30009936799449,150,0,0.0
999,11.30009936799449,153,0,0.0
999,11.30009936799449,160,0,0.0
999,11.30009936799449,163,0,0.0
999,11.325062213505731,10,0,0.0
999,11.325062213505731,11,15,10.56338028169014
999,11.325062213505731,12,25,30.120481927710845
999,11.325062213505731,13,5,6.944444444444445
999,11.325062213505731,14,1,1.7543859649122806
999,11.325062213505731,15,1,2.083333333333333
999,11.325062213505731,16,1,1.8867924528301887
999,11.325062213505731,17,0,0.0
999,11.325062213505731,18,0,0.0
999,11.325062213505731,19,0,0.0
999,11.325062213505731,20,0,0.0
999,11.325062213505731,21,0,0.0
999,11.325062213505731,22,0,0.0
999,11.325062213505731,23,0,0.0
999,11.325062213505731,24,0,0.0
999,11.325062213505731,25,0,0.0
999,11.325062213505731,26,0,0.0
999,11.325062213505731,27,0,0.0
999,11.325062213505731,28,0,0.0
999,11.325062213505731,29,0,0.0
999,11.325062213505731,30,0,0.0
999,11.325062213505731,31,0,0.0
999,11.325062213505731,32,0,0.0
999,11.325062213505731,33,0,0.0
999,11.325062213505731,34,0,0.0
999,11.325062213505731,35,0,0.0
999,11.325062213505731,36,0,0.0
999,11.325062213505731,37,0,0.0
999,11.325062213505731,38,0,0.0
999,11.325062213505731,39,0,0.0
999,11.325062213505731,40,0,0.0
999,11.325062213505731,41,0,0.0
999,11.325062213505731,42,0,0.0
999,11.325062213505731,43,0,0.0
999,11.325062213505731,44,0,0.0
999,11.325062213505731,45,0,0.0
999,11.325062213505731,46,0,0.0
999,11.325062213505731,47,0,0.0
999,11.325062213505731,48,0,0.0
999,11.325062213505731,49,0,0.0
999,11.325062213505731,51,0,0.0
999,11.325062213505731,52,0,0.0
999,11.325062213505731,53,0,0.0
999,11.325062213505731,54,0,0.0
999,11.325062213505731,55,0,0.0
999,11.325062213505731,57,0,0.0
999,11.325062213505731,58,0,0.0
999,11.325062213505731,59,0,0.0
999,11.325062213505731,60,0,0.0
999,11.325062213505731,62,0,0.0
999,11.325062213505731,63,0,0.0
999,11.325062213505731,64,0,0.0
999,11.325062213505731,65,0,0.0
999,11.325062213505731,66,0,0.0
999,11.325062213505731,69,0,0.0
999,11.325062213505731,70,0,0.0
999,11.325062213505731,72,0,0.0
999,11.325062213505731,75,0,0.0
999,11.325062213505731,78,0,0.0
999,11.325062213505731,81,0,0.0
999,11.325062213505731,82,0,0.0
999,11.325062213505731,83,0,0.0
999,11.325062213505731,86,0,0.0
999,11.325062213505731,88,0,0.0
999,11.325062213505731,91,0,0.0
999,11.325062213505731,97,0,0.0
999,11.325062213505731,100,0,0.0
999,11.325062213505731,110,0,0.0
999,11.325062213505731,115,0,0.0
999,11.325062213505731,116,0,0.0
999,11.325062213505731,119,0,0.0
999,11.325062213505731,137,0,0.0
999,11.325062213505731,139,0,0.0
999,11.325062213505731,142,0,0.0
999,11.325062213505731,145,0,0.0
999,11.325062213505731,150,0,0.0
999,11.325062213505731,153,0,0.0
999,11.325062213505731,160,0,0.0
999,11.325062213505731,163,0,0.0
999,11.328915478994716,10,0,0.0
999,11.328915478994716,11,2,1.4084507042253522
999,11.328915478994716,12,35,42.168674698795186
999,11.328915478994716,13,6,8.333333333333332
999,11.328915478994716,14,1,1.7543859649122806
999,11.328915478994716,15,0,0.0
999,11.328915478994716,16,0,0.0
999,11.328915478994716,17,0,0.0
999,11.328915478994716,18,0,0.0
999,11.328915478994716,19,0,0.0
999,11.328915478994716,20,0,0.0
999,11.328915478994716,21,0,0.0
999,11.328915478994716,22,0,0.0
999,11.328915478994716,23,0,0.0
999,11.328915478994716,24,0,0.0
999,11.328915478994716,25,0,0.0
999,11.328915478994716,26,0,0.0
999,11.328915478994716,27,0,0.0
999,11.328915478994716,28,0,0.0
999,11.328915478994716,29,0,0.0
999,11.328915478994716,30,0,0.0
999,11.328915478994716,31,0,0.0
999,11.328915478994716,32,0,0.0
999,11.328915478994716,33,0,0.0
999,11.328915478994716,34,0,0.0
999,11.328915478994716,35,0,0.0
999,11.328915478994716,36,0,0.0
999,11.328915478994716,37,0,0.0
999,11.328915478994716,38,0,0.0
999,11.328915478994716,39,0,0.0
999,11.328915478994716,40,0,0.0
999,11.328915478994716,41,0,0.0
999,11.328915478994716,42,0,0.0
999,11.328915478994716,43,0,0.0
999,11.328915478994716,44,0,0.0
999,11.328915478994716,45,0,0.0
999,11.328915478994716,46,0,0.0
999,11.328915478994716,47,0,0.0
999,11.328915478994716,48,0,0.0
999,11.328915478994716,49,0,0.0
999,11.328915478994716,51,0,0.0
999,11.328915478994716,52,0,0.0
999,11.328915478994716,53,0,0.0
999,11.328915478994716,54,0,0.0
999,11.328915478994716,55,0,0.0
999,11.328915478994716,57,0,0.0
999,11.328915478994716,58,0,0.0
999,11.328915478994716,59,0,0.0
999,11.328915478994716,60,0,0.0
999,11.328915478994716,62,0,0.0
999,11.328915478994716,63,0,0.0
999,11.328915478994716,64,0,0.0
999,11.328915478994716,65,0,0.0
999,11.328915478994716,66,0,0.0
999,11.328915478994716,69,0,0.0
999,11.328915478994716,70,0,0.0
999,11.328915478994716,72,0,0.0
999,11.328915478994716,75,0,0.0
999,11.328915478994716,78,0,0.0
999,11.328915478994716,81,0,0.0
999,11.328915478994716,82,0,0.0
999,11.328915478994716,83,0,0.0
999,11.328915478994716,86,0,0.0
999,11.328915478994716,88,0,0.0
999,11.328915478994716,91,0,0.0
999,11.328915478994716,97,0,0.0
999,11.328915478994716,100,0,0.0
999,11.328915478994716,110,0,0.0
999,11.328915478994716,115,0,0.0
999,11.328915478994716,116,0,0.0
999,11.328915478994716,119,0,0.0
999,11.328915478994716,137,0,0.0
999,11.328915478994716,139,0,0.0
999,11.328915478994716,142,0,0.0
999,11.328915478994716,145,0,0.0
999,11.328915478994716,150,0,0.0
999,11.328915478994716,153,0,0.0
999,11.328915478994716,160,0,0.0
999,11.328915478994716,163,0,0.0
999,11.349653246357997,10,0,0.0
999,11.349653246357997,11,9,6.338028169014084
999,11.349653246357997,12,32,38.55421686746988
999,11.349653246357997,13,7,9.722222222222223
999,11.349653246357997,14,1,1.7543859649122806
999,11.349653246357997,15,0,0.0
999,11.349653246357997,16,0,0.0
999,11.349653246357997,17,0,0.0
999,11.349653246357997,18,0,0.0
999,11.349653246357997,19,0,0.0
999,11.349653246357997,20,0,0.0
999,11.349653246357997,21,0,0.0
999,11.349653246357997,22,0,0.0
999,11.349653246357997,23,0,0.0
999,11.349653246357997,24,0,0.0
999,11.349653246357997,25,0,0.0
999,11.349653246357997,26,0,0.0
999,11.349653246357997,27,0,0.0
999,11.349653246357997,28,0,0.0
999,11.349653246357997,29,0,0.0
999,11.349653246357997,30,0,0.0
999,11.349653246357997,31,0,0.0
999,11.349653246357997,32,0,0.0
999,11.349653246357997,33,0,0.0
999,11.349653246357997,34,0,0.0
999,11.349653246357997,35,0,0.0
999,11.349653246357997,36,0,0.0
999,11.349653246357997,37,0,0.0
999,11.349653246357997,38,0,0.0
999,11.349653246357997,39,0,0.0
999,11.349653246357997,40,0,0.0
999,11.349653246357997,41,0,0.0
999,11.349653246357997,42,0,0.0
999,11.349653246357997,43,0,0.0
999,11.349653246357997,44,0,0.0
999,11.349653246357997,45,0,0.0
999,11.349653246357997,46,0,0.0
999,11.349653246357997,47,0,0.0
999,11.349653246357997,48,0,0.0
999,11.349653246357997,49,0,0.0
999,11.349653246357997,51,0,0.0
999,11.349653246357997,52,0,0.0
999,11.349653246357997,53,0,0.0
999,11.349653246357997,54,0,0.0
999,11.349653246357997,55,0,0.0
999,11.349653246357997,57,0,0.0
999,11.349653246357997,58,0,0.0
999,11.349653246357997,59,0,0.0
999,11.349653246357997,60,0,0.0
999,11.349653246357997,62,0,0.0
999,11.349653246357997,63,0,0.0
999,11.349653246357997,64,0,0.0
999,11.349653246357997,65,0,0.0
999,11.349653246357997,66,0,0.0
999,11.349653246357997,69,0,0.0
999,11.349653246357997,70,0,0.0
999,11.349653246357997,72,0,0.0
999,11.349653246357997,75,0,0.0
999,11.349653246357997,78,0,0.0
999,11.349653246357997,81,0,0.0
999,11.349653246357997,82,0,0.0
999,11.349653246357997,83,0,0.0
999,11.349653246357997,86,0,0.0
999,11.349653246357997,88,0,0.0
999,11.349653246357997,91,0,0.0
999,11.349653246357997,97,0,0.0
999,11.349653246357997,100,0,0.0
999,11.349653246357997,110,0,0.0
999,11.349653246357997,115,0,0.0
999,11.349653246357997,116,0,0.0
999,11.349653246357997,119,0,0.0
999,11.349653246357997,137,0,0.0
999,11.349653246357997,139,0,0.0
999,11.349653246357997,142,0,0.0
999,11.349653246357997,145,0,0.0
999,11.349653246357997,150,0,0.0
999,11.349653246357997,153,0,0.0
999,11.349653246357997,160,0,0.0
999,11.349653246357997,163,0,0.0
999,11.354167688342008,10,0,0.0
999,11.354167688342008,11,9,6.338028169014084
999,11.354167688342008,12,34,40.963855421686745
999,11.354167688342008,13,5,6.944444444444445
999,11.354167688342008,14,2,3.508771929824561
999,11.354167688342008,15,0,0.0
999,11.354167688342008,16,0,0.0
999,11.354167688342008,17,0,0.0
999,11.354167688342008,18,0,0.0
999,11.354167688342008,19,0,0.0
999,11.354167688342008,20,0,0.0
999,11.354167688342008,21,0,0.0
999,11.354167688342008,22,0,0.0
999,11.354167688342008,23,0,0.0
999,11.354167688342008,24,0,0.0
999,11.354167688342008,25,0,0.0
999,11.354167688342008,26,0,0.0
999,11.354167688342008,27,0,0.0
999,11.354167688342008,28,0,0.0
999,11.354167688342008,29,0,0.0
999,11.354167688342008,30,0,0.0
999,11.354167688342008,31,0,0.0
999,11.354167688342008,32,0,0.0
999,11.354167688342008,33,0,0.0
999,11.354167688342008,34,0,0.0
999,11.354167688342008,35,0,0.0
999,11.354167688342008,36,0,0.0
999,11.354167688342008,37,0,0.0
999,11.354167688342008,38,0,0.0
999,11.354167688342008,39,0,0.0
999,11.354167688342008,40,0,0.0
999,11.354167688342008,41,0,0.0
999,11.354167688342008,42,0,0.0
999,11.354167688342008,43,0,0.0
999,11.354167688342008,44,0,0.0
999,11.354167688342008,45,0,0.0
999,11.354167688342008,46,0,0.0
999,11.354167688342008,47,0,0.0
999,11.354167688342008,48,0,0.0
999,11.354167688342008,49,0,0.0
999,11.354167688342008,51,0,0.0
999,11.354167688342008,52,0,0.0
999,11.354167688342008,53,0,0.0
999,11.354167688342008,54,0,0.0
999,11.354167688342008,55,0,0.0
999,11.354167688342008,57,0,0.0
999,11.354167688342008,58,0,0.0
999,11.354167688342008,59,0,0.0
999,11.354167688342008,60,0,0.0
999,11.354167688342008,62,0,0.0
999,11.354167688342008,63,0,0.0
999,11.354167688342008,64,0,0.0
999,11.354167688342008,65,0,0.0
999,11.354167688342008,66,0,0.0
999,11.354167688342008,69,0,0.0
999,11.354167688342008,70,0,0.0
999,11.354167688342008,72,0,0.0
999,11.354167688342008,75,0,0.0
999,11.354167688342008,78,0,0.0
999,11.354167688342008,81,0,0.0
999,11.354167688342008,82,0,0.0
999,11.354167688342008,83,0,0.0
999,11.354167688342008,86,0,0.0
999,11.354167688342008,88,0,0.0
999,11.354167688342008,91,0,0.0
999,11.354167688342008,97,0,0.0
999,11.354167688342008,100,0,0.0
999,11.354167688342008,110,0,0.0
999,11.354167688342008,115,0,0.0
999,11.354167688342008,116,0,0.0
999,11.354167688342008,119,0,0.0
999,11.354167688342008,137,0,0.0
999,11.354167688342008,139,0,0.0
999,11.354167688342008,142,0,0.0
999,11.354167688342008,145,0,0.0
999,11.354167688342008,150,0,0.0
999,11.354167688342008,153,0,0.0
999,11.354167688342008,160,0,0.0
999,11.354167688342008,163,0,0.0
999,11.379344094451293,10,0,0.0
999,11.379344094451293,11,7,4.929577464788732
999,11.379344094451293,12,29,34.93975903614458
999,11.379344094451293,13,10,13.88888888888889
999,11.379344094451293,14,0,0.0
999,11.379344094451293,15,0,0.0
999,11.379344094451293,16,0,0.0
999,11.379344094451293,17,0,0.0
999,11.379344094451293,18,0,0.0
999,11.379344094451293,19,0,0.0
999,11.379344094451293,20,0,0.0
999,11.379344094451293,21,0,0.0
999,11.379344094451293,22,0,0.0
999,11.379344094451293,23,0,0.0
999,11.379344094451293,24,0,0.0
999,11.379344094451293,25,0,0.0
999,11.379344094451293,26,0,0.0
999,11.379344094451293,27,0,0.0
999,11.379344094451293,28,0,0.0
999,11.379344094451293,29,0,0.0
999,11.379344094451293,30,0,0.0
999,11.379344094451293,31,0,0.0
999,11.379344094451293,32,0,0.0
999,11.379344094451293,33,0,0.0
999,11.379344094451293,34,0,0.0
999,11.379344094451293,35,0,0.0
999,11.379344094451293,36,0,0.0
999,11.379344094451293,37,0,0.0
999,11.379344094451293,38,0,0.0
999,11.379344094451293,39,0,0.0
999,11.379344094451293,40,0,0.0
999,11.379344094451293,41,0,0.0
999,11.379344094451293,42,0,0.0
999,11.379344094451293,43,0,0.0
999,11.379344094451293,44,0,0.0
999,11.379344094451293,45,0,0.0
999,11.379344094451293,46,0,0.0
999,11.379344094451293,47,0,0.0
999,11.379344094451293,48,0,0.0
999,11.379344094451293,49,0,0.0
999,11.379344094451293,51,0,0.0
999,11.379344094451293,52,0,0.0
999,11.379344094451293,53,0,0.0
999,11.379344094451293,54,0,0.0
999,11.379344094451293,55,0,0.0
999,11.379344094451293,57,0,0.0
999,11.379344094451293,58,0,0.0
999,11.379344094451293,59,0,0.0
999,11.379344094451293,60,0,0.0
999,11.379344094451293,62,0,0.0
999,11.379344094451293,63,0,0.0
999,11.379344094451293,64,0,0.0
999,11.379344094451293,65,0,0.0
999,11.379344094451293,66,0,0.0
999,11.379344094451293,69,0,0.0
999,11.379344094451293,70,0,0.0
999,11.379344094451293,72,0,0.0
999,11.379344094451293,75,0,0.0
999,11.379344094451293,78,0,0.0
999,11.379344094451293,81,0,0.0
999,11.379344094451293,82,0,0.0
999,11.379344094451293,83,0,0.0
999,11.379344094451293,86,0,0.0
999,11.379344094451293,88,0,0.0
999,11.379344094451293,91,0,0.0
999,11.379344094451293,97,0,0.0
999,11.379344094451293,100,0,0.0
999,11.379344094451293,110,0,0.0
999,11.379344094451293,115,0,0.0
999,11.379344094451293,116,0,0.0
999,11.379344094451293,119,0,0.0
999,11.379344094451293,137,0,0.0
999,11.379344094451293,139,0,0.0
999,11.379344094451293,142,0,0.0
999,11.379344094451293,145,0,0.0
999,11.379344094451293,150,0,0.0
999,11.379344094451293,153,0,0.0
999,11.379344094451293,160,0,0.0
999,11.379344094451293,163,0,0.0
999,11.386626911971355,10,0,0.0
999,11.386626911971355,11,12,8.450704225352112
999,11.386626911971355,12,30,36.144578313253014
999,11.386626911971355,13,7,9.722222222222223
999,11.386626911971355,14,0,0.0
999,11.386626911971355,15,0,0.0
999,11.386626911971355,16,0,0.0
999,11.386626911971355,17,0,0.0
999,11.386626911971355,18,0,0.0
999,11.386626911971355,19,0,0.0
999,11.386626911971355,20,0,0.0
999,11.386626911971355,21,0,0.0
999,11.386626911971355,22,0,0.0
999,11.386626911971355,23,0,0.0
999,11.386626911971355,24,0,0.0
999,11.386626911971355,25,0,0.0
999,11.386626911971355,26,0,0.0
999,11.386626911971355,27,0,0.0
999,11.386626911971355,28,0,0.0
999,11.386626911971355,29,0,0.0
999,11.386626911971355,30,0,0.0
999,11.386626911971355,31,0,0.0
999,11.386626911971355,32,0,0.0
999,11.386626911971355,33,0,0.0
999,11.386626911971355,34,0,0.0
999,11.386626911971355,35,0,0.0
999,11.386626911971355,36,0,0.0
999,11.386626911971355,37,0,0.0
999,11.386626911971355,38,0,0.0
999,11.386626911971355,39,0,0.0
999,11.386626911971355,40,0,0.0
999,11.386626911971355,41,0,0.0
999,11.386626911971355,42,0,0.0
999,11.386626911971355,43,0,0.0
999,11.386626911971355,44,0,0.0
999,11.386626911971355,45,0,0.0
999,11.386626911971355,46,0,0.0
999,11.386626911971355,47,0,0.0
999,11.386626911971355,48,0,0.0
999,11.386626911971355,49,0,0.0
999,11.386626911971355,51,0,0.0
999,11.386626911971355,52,0,0.0
999,11.386626911971355,53,0,0.0
999,11.386626911971355,54,0,0.0
999,11.386626911971355,55,0,0.0
999,11.386626911971355,57,0,0.0
999,11.386626911971355,58,0,0.0
999,11.386626911971355,59,0,0.0
999,11.386626911971355,60,0,0.0
999,11.386626911971355,62,0,0.0
999,11.386626911971355,63,0,0.0
999,11.386626911971355,64,0,0.0
999,11.386626911971355,65,0,0.0
999,11.386626911971355,66,0,0.0
999,11.386626911971355,69,0,0.0
999,11.386626911971355,70,0,0.0
999,11.386626911971355,72,0,0.0
999,11.386626911971355,75,0,0.0
999,11.386626911971355,78,0,0.0
999,11.386626911971355,81,0,0.0
999,11.386626911971355,82,0,0.0
999,11.386626911971355,83,0,0.0
999,11.386626911971355,86,0,0.0
999,11.386626911971355,88,0,0.0
999,11.386626911971355,91,0,0.0
999,11.386626911971355,97,0,0.0
999,11.386626911971355,100,0,0.0
999,11.386626911971355,110,0,0.0
999,11.386626911971355,115,0,0.0
999,11.386626911971355,116,0,0.0
999,11.386626911971355,119,0,0.0
999,11.386626911971355,137,0,0.0
999,11.386626911971355,139,0,0.0
999,11.386626911971355,142,0,0.0
999,11.386626911971355,145,0,0.0
999,11.386626911971355,150,0,0.0
999,11.386626911971355,153,0,0.0
999,11.386626911971355,160,0,0.0
999,11.386626911971355,163,0,0.0
999,11.418295324303099,10,0,0.0
999,11.418295324303099,11,5,3.5211267605633805
999,11.418295324303099,12,32,38.55421686746988
999,11.418295324303099,13,1,1.3888888888888888
999,11.418295324303099,14,0,0.0
999,11.418295324303099,15,0,0.0
999,11.418295324303099,16,0,0.0
999,11.418295324303099,17,0,0.0
999,11.418295324303099,18,0,0.0
999,11.418295324303099,19,0,0.0
999,11.418295324303099,20,0,0.0
999,11.418295324303099,21,0,0.0
999,11.418295324303099,22,0,0.0
999,11.418295324303099,23,0,0.0
999,11.418295324303099,24,0,0.0
999,11.418295324303099,25,0,0.0
999,11.418295324303099,26,0,0.0
999,11.418295324303099,27,0,0.0
999,11.418295324303099,28,0,0.0
999,11.418295324303099,29,0,0.0
999,11.418295324303099,30,0,0.0
999,11.418295324303099,31,0,0.0
999,11.418295324303099,32,0,0.0
999,11.418295324303099,33,0,0.0
999,11.418295324303099,34,0,0.0
999,11.418295324303099,35,0,0.0
999,11.418295324303099,36,0,0.0
999,11.418295324303099,37,0,0.0
999,11.418295324303099,38,0,0.0
999,11.418295324303099,39,0,0.0
999,11.418295324303099,40,0,0.0
999,11.418295324303099,41,0,0.0
999,11.418295324303099,42,0,0.0
999,11.418295324303099,43,0,0.0
999,11.418295324303099,44,0,0.0
999,11.418295324303099,45,0,0.0
999,11.418295324303099,46,0,0.0
999,11.418295324303099,47,0,0.0
999,11.418295324303099,48,0,0.0
999,11.418295324303099,49,0,0.0
999,11.418295324303099,51,0,0.0
999,11.418295324303099,52,0,0.0
999,11.418295324303099,53,0,0.0
999,11.418295324303099,54,0,0.0
999,11.418295324303099,55,0,0.0
999,11.418295324303099,57,0,0.0
999,11.418295324303099,58,0,0.0
999,11.418295324303099,59,0,0.0
999,11.418295324303099,60,0,0.0
999,11.418295324303099,62,0,0.0
999,11.418295324303099,63,0,0.0
999,11.418295324303099,64,0,0.0
999,11.418295324303099,65,0,0.0
999,11.418295324303099,66,0,0.0
999,11.418295324303099,69,0,0.0
999,11.418295324303099,70,0,0.0
999,11.418295324303099,72,0,0.0
999,11.418295324303099,75,0,0.0
999,11.418295324303099,78,0,0.0
999,11.418295324303099,81,0,0.0
999,11.418295324303099,82,0,0.0
999,11.418295324303099,83,0,0.0
999,11.418295324303099,86,0,0.0
999,11.418295324303099,88,0,0.0
999,11.418295324303099,91,0,0.0
999,11.418295324303099,97,0,0.0
999,11.418295324303099,100,0,0.0
999,11.418295324303099,110,0,0.0
999,11.418295324303099,115,0,0.0
999,11.418295324303099,116,0,0.0
999,11.418295324303099,119,0,0.0
999,11.418295324303099,137,0,0.0
999,11.418295324303099,139,0,0.0
999,11.418295324303099,142,0,0.0
999,11.418295324303099,145,0,0.0
999,11.418295324303099,150,0,0.0
999,11.418295324303099,153,0,0.0
999,11.418295324303099,160,0,0.0
999,11.418295324303099,163,0,0.0
999,11.427209583051038,10,0,0.0
999,11.427209583051038,11,11,7.746478873239436
999,11.427209583051038,12,29,34.93975903614458
999,11.427209583051038,13,13,18.055555555555554
999,11.427209583051038,14,2,3.508771929824561
999,11.427209583051038,15,0,0.0
999,11.427209583051038,16,0,0.0
999,11.427209583051038,17,0,0.0
999,11.427209583051038,18,0,0.0
999,11.427209583051038,19,0,0.0
999,11.427209583051038,20,0,0.0
999,11.427209583051038,21,0,0.0
999,11.427209583051038,22,0,0.0
999,11.427209583051038,23,0,0.0
999,11.427209583051038,24,0,0.0
999,11.427209583051038,25,0,0.0
999,11.427209583051038,26,0,0.0
999,11.427209583051038,27,0,0.0
999,11.427209583051038,28,0,0.0
999,11.427209583051038,29,0,0.0
