eigenvalue,degree,nodes_number
12.17727301681745,12,0.34782608695652173
12.17727301681745,13,0.125
12.17727301681745,14,0.06557377049180328
12.17727301681745,15,0.047619047619047616
12.17727301681745,16,0.0
12.17727301681745,17,0.0
12.17727301681745,18,0.0
12.17727301681745,19,0.0
12.17727301681745,20,0.0
12.17727301681745,21,0.0
12.17727301681745,22,0.0
12.17727301681745,23,0.0
12.17727301681745,24,0.0
12.17727301681745,25,0.0
12.17727301681745,26,0.0
12.17727301681745,27,0.0
12.17727301681745,28,0.0
12.17727301681745,29,0.0
12.17727301681745,30,0.0
12.17727301681745,31,0.0
12.17727301681745,32,0.0
12.17727301681745,33,0.0
12.17727301681745,34,0.0
12.17727301681745,35,0.0
12.17727301681745,36,0.0
12.17727301681745,37,0.0
12.17727301681745,38,0.0
12.17727301681745,39,0.0
12.17727301681745,40,0.0
12.17727301681745,41,0.0
12.17727301681745,42,0.0
12.17727301681745,43,0.0
12.17727301681745,45,0.0
12.17727301681745,46,0.0
12.17727301681745,47,0.0
12.17727301681745,48,0.0
12.17727301681745,49,0.0
12.17727301681745,50,0.0
12.17727301681745,51,0.0
12.17727301681745,52,0.0
12.17727301681745,53,0.0
12.17727301681745,54,0.0
12.17727301681745,55,0.0
12.17727301681745,56,0.0
12.17727301681745,58,0.0
12.17727301681745,61,0.0
12.17727301681745,62,0.0
12.17727301681745,64,0.0
12.17727301681745,65,0.0
12.17727301681745,68,0.0
12.17727301681745,69,0.0
12.17727301681745,71,0.0
12.17727301681745,75,0.0
12.17727301681745,79,0.0
12.17727301681745,81,0.0
12.17727301681745,83,0.0
12.17727301681745,88,0.0
12.17727301681745,92,0.0
12.17727301681745,94,0.0
12.17727301681745,95,0.0
12.17727301681745,97,0.0
12.17727301681745,101,0.0
12.17727301681745,102,0.0
12.17727301681745,103,0.0
12.17727301681745,104,0.0
12.17727301681745,107,0.0
12.17727301681745,110,0.0
12.17727301681745,111,0.0
12.17727301681745,119,0.0
12.17727301681745,124,0.0
12.17727301681745,126,0.0
12.17727301681745,127,0.0
12.17727301681745,129,0.0
12.17727301681745,142,0.0
12.17727301681745,149,0.0
12.200697164805852,10,0.0
12.200697164805852,11,0.07874015748031496
12.200697164805852,12,0.2608695652173913
12.200697164805852,13,0.225
12.200697164805852,14,0.0
12.200697164805852,15,0.0
12.200697164805852,16,0.0
12.200697164805852,17,0.0
12.200697164805852,18,0.0
12.200697164805852,19,0.0
12.200697164805852,20,0.0
12.200697164805852,21,0.0
12.200697164805852,22,0.0
12.200697164805852,23,0.0
12.200697164805852,24,0.0
12.200697164805852,25,0.0
12.200697164805852,26,0.0
12.200697164805852,27,0.0
12.200697164805852,28,0.0
12.200697164805852,29,0.0
12.200697164805852,30,0.0
12.200697164805852,31,0.0
12.200697164805852,32,0.0
12.200697164805852,33,0.0
12.200697164805852,34,0.0
12.200697164805852,35,0.0
12.200697164805852,36,0.0
12.200697164805852,37,0.0
12.200697164805852,38,0.0
12.200697164805852,39,0.0
12.200697164805852,40,0.0
12.200697164805852,41,0.0
12.200697164805852,42,0.0
12.200697164805852,43,0.0
12.200697164805852,45,0.0
12.200697164805852,46,0.0
12.200697164805852,47,0.0
12.200697164805852,48,0.0
12.200697164805852,49,0.0
12.200697164805852,50,0.0
12.200697164805852,51,0.0
12.200697164805852,52,0.0
12.200697164805852,53,0.0
12.200697164805852,54,0.0
12.200697164805852,55,0.0
12.200697164805852,56,0.0
12.200697164805852,58,0.0
12.200697164805852,61,0.0
12.200697164805852,62,0.0
12.200697164805852,64,0.0
12.200697164805852,65,0.0
12.200697164805852,68,0.0
12.200697164805852,69,0.0
12.200697164805852,71,0.0
12.200697164805852,75,0.0
12.200697164805852,79,0.0
12.200697164805852,81,0.0
12.200697164805852,83,0.0
12.200697164805852,88,0.0
12.200697164805852,92,0.0
12.200697164805852,94,0.0
12.200697164805852,95,0.0
12.200697164805852,97,0.0
12.200697164805852,101,0.0
12.200697164805852,102,0.0
12.200697164805852,103,0.0
12.200697164805852,104,0.0
12.200697164805852,107,0.0
12.200697164805852,110,0.0
12.200697164805852,111,0.0
12.200697164805852,119,0.0
12.200697164805852,124,0.0
12.200697164805852,126,0.0
12.200697164805852,127,0.0
12.200697164805852,129,0.0
12.200697164805852,142,0.0
12.200697164805852,149,0.0
12.222879207352378,10,0.0
12.222879207352378,11,0.023622047244094488
12.222879207352378,12,0.20652173913043478
12.222879207352378,13,0.2
12.222879207352378,14,0.01639344262295082
12.222879207352378,15,0.0
12.222879207352378,16,0.0
12.222879207352378,17,0.0
12.222879207352378,18,0.0
12.222879207352378,19,0.0
12.222879207352378,20,0.0
12.222879207352378,21,0.0
12.222879207352378,22,0.0
12.222879207352378,23,0.0
12.222879207352378,24,0.0
12.222879207352378,25,0.0
12.222879207352378,26,0.0
12.222879207352378,27,0.0
12.222879207352378,28,0.0
12.222879207352378,29,0.0
12.222879207352378,30,0.0
12.222879207352378,31,0.0
12.222879207352378,32,0.0
12.222879207352378,33,0.0
12.222879207352378,34,0.0
12.222879207352378,35,0.0
12.222879207352378,36,0.0
12.222879207352378,37,0.0
12.222879207352378,38,0.0
12.222879207352378,39,0.0
12.222879207352378,40,0.0
12.222879207352378,41,0.0
12.222879207352378,42,0.0
12.222879207352378,43,0.0
12.222879207352378,45,0.0
12.222879207352378,46,0.0
12.222879207352378,47,0.0
12.222879207352378,48,0.0
12.222879207352378,49,0.0
12.222879207352378,50,0.0
12.222879207352378,51,0.0
12.222879207352378,52,0.0
12.222879207352378,53,0.0
12.222879207352378,54,0.0
12.222879207352378,55,0.0
12.222879207352378,56,0.0
12.222879207352378,58,0.0
12.222879207352378,61,0.0
12.222879207352378,62,0.0
12.222879207352378,64,0.0
12.222879207352378,65,0.0
12.222879207352378,68,0.0
12.222879207352378,69,0.0
12.222879207352378,71,0.0
12.222879207352378,75,0.0
12.222879207352378,79,0.0
12.222879207352378,81,0.0
12.222879207352378,83,0.0
12.222879207352378,88,0.0
12.222879207352378,92,0.0
12.222879207352378,94,0.0
12.222879207352378,95,0.0
12.222879207352378,97,0.0
12.222879207352378,101,0.0
12.222879207352378,102,0.0
12.222879207352378,103,0.0
12.222879207352378,104,0.0
12.222879207352378,107,0.0
12.222879207352378,110,0.0
12.222879207352378,111,0.0
12.222879207352378,119,0.0
12.222879207352378,124,0.0
12.222879207352378,126,0.0
12.222879207352378,127,0.0
12.222879207352378,129,0.0
12.222879207352378,142,0.0
12.222879207352378,149,0.0
12.23521641355591,10,0.0
12.23521641355591,11,0.015748031496062992
12.23521641355591,12,0.2826086956521739
12.23521641355591,13,0.125
12.23521641355591,14,0.01639344262295082
12.23521641355591,15,0.0
12.23521641355591,16,0.0
12.23521641355591,17,0.0
12.23521641355591,18,0.0
12.23521641355591,19,0.0
12.23521641355591,20,0.0
12.23521641355591,21,0.0
12.23521641355591,22,0.0
12.23521641355591,23,0.0
12.23521641355591,24,0.0
12.23521641355591,25,0.0
12.23521641355591,26,0.0
12.23521641355591,27,0.0
12.23521641355591,28,0.0
12.23521641355591,29,0.0
12.23521641355591,30,0.0
12.23521641355591,31,0.0
12.23521641355591,32,0.0
12.23521641355591,33,0.0
12.23521641355591,34,0.0
12.23521641355591,35,0.0
12.23521641355591,36,0.0
12.23521641355591,37,0.0
12.23521641355591,38,0.0
12.23521641355591,39,0.0
12.23521641355591,40,0.0
12.23521641355591,41,0.0
12.23521641355591,42,0.0
12.23521641355591,43,0.0
12.23521641355591,45,0.0
12.23521641355591,46,0.0
12.23521641355591,47,0.0
12.23521641355591,48,0.0
12.23521641355591,49,0.0
12.23521641355591,50,0.0
12.23521641355591,51,0.0
12.23521641355591,52,0.0
12.23521641355591,53,0.0
12.23521641355591,54,0.0
12.23521641355591,55,0.0
12.23521641355591,56,0.0
12.23521641355591,58,0.0
12.23521641355591,61,0.0
12.23521641355591,62,0.0
12.23521641355591,64,0.0
12.23521641355591,65,0.0
12.23521641355591,68,0.0
12.23521641355591,69,0.0
12.23521641355591,71,0.0
12.23521641355591,75,0.0
12.23521641355591,79,0.0
12.23521641355591,81,0.0
12.23521641355591,83,0.0
12.23521641355591,88,0.0
12.23521641355591,92,0.0
12.23521641355591,94,0.0
12.23521641355591,95,0.0
12.23521641355591,97,0.0
12.23521641355591,101,0.0
12.23521641355591,102,0.0
12.23521641355591,103,0.0
12.23521641355591,104,0.0
12.23521641355591,107,0.0
12.23521641355591,110,0.0
12.23521641355591,111,0.0
12.23521641355591,119,0.0
12.23521641355591,124,0.0
12.23521641355591,126,0.0
12.23521641355591,127,0.0
12.23521641355591,129,0.0
12.23521641355591,142,0.0
12.23521641355591,149,0.0
12.257039081458144,10,0.0
12.257039081458144,11,0.03937007874015748
12.257039081458144,12,0.31521739130434784
12.257039081458144,13,0.1125
12.257039081458144,14,0.0
12.257039081458144,15,0.0
12.257039081458144,16,0.0
12.257039081458144,17,0.0
12.257039081458144,18,0.0
12.257039081458144,19,0.0
12.257039081458144,20,0.0
12.257039081458144,21,0.0
12.257039081458144,22,0.0
12.257039081458144,23,0.0
12.257039081458144,24,0.0
12.257039081458144,25,0.0
12.257039081458144,26,0.0
12.257039081458144,27,0.0
12.257039081458144,28,0.0
12.257039081458144,29,0.0
12.257039081458144,30,0.0
12.257039081458144,31,0.0
12.257039081458144,32,0.0
12.257039081458144,33,0.0
12.257039081458144,34,0.0
12.257039081458144,35,0.0
12.257039081458144,36,0.0
12.257039081458144,37,0.0
12.257039081458144,38,0.0
12.257039081458144,39,0.0
12.257039081458144,40,0.0
12.257039081458144,41,0.0
12.257039081458144,42,0.0
12.257039081458144,43,0.0
12.257039081458144,45,0.0
12.257039081458144,46,0.0
12.257039081458144,47,0.0
12.257039081458144,48,0.0
12.257039081458144,49,0.0
12.257039081458144,50,0.0
12.257039081458144,51,0.0
12.257039081458144,52,0.0
12.257039081458144,53,0.0
12.257039081458144,54,0.0
12.257039081458144,55,0.0
12.257039081458144,56,0.0
12.257039081458144,58,0.0
12.257039081458144,61,0.0
12.257039081458144,62,0.0
12.257039081458144,64,0.0
12.257039081458144,65,0.0
12.257039081458144,68,0.0
12.257039081458144,69,0.0
12.257039081458144,71,0.0
12.257039081458144,75,0.0
12.257039081458144,79,0.0
12.257039081458144,81,0.0
12.257039081458144,83,0.0
12.257039081458144,88,0.0
12.257039081458144,92,0.0
12.257039081458144,94,0.0
12.257039081458144,95,0.0
12.257039081458144,97,0.0
12.257039081458144,101,0.0
12.257039081458144,102,0.0
12.257039081458144,103,0.0
12.257039081458144,104,0.0
12.257039081458144,107,0.0
12.257039081458144,110,0.0
12.257039081458144,111,0.0
12.257039081458144,119,0.0
12.257039081458144,124,0.0
12.257039081458144,126,0.0
12.257039081458144,127,0.0
12.257039081458144,129,0.0
12.257039081458144,142,0.0
12.257039081458144,149,0.0
12.278305879378708,10,0.0
12.278305879378708,11,0.0
12.278305879378708,12,0.06521739130434782
12.278305879378708,13,0.2875
12.278305879378708,14,0.14754098360655737
12.278305879378708,15,0.0
12.278305879378708,16,0.0
12.278305879378708,17,0.0
12.278305879378708,18,0.0
12.278305879378708,19,0.0
12.278305879378708,20,0.0
12.278305879378708,21,0.0
12.278305879378708,22,0.0
12.278305879378708,23,0.0
12.278305879378708,24,0.0
12.278305879378708,25,0.0
12.278305879378708,26,0.0
12.278305879378708,27,0.0
12.278305879378708,28,0.0
12.278305879378708,29,0.0
12.278305879378708,30,0.0
12.278305879378708,31,0.0
12.278305879378708,32,0.0
12.278305879378708,33,0.0
12.278305879378708,34,0.0
12.278305879378708,35,0.0
12.278305879378708,36,0.0
12.278305879378708,37,0.0
12.278305879378708,38,0.0
12.278305879378708,39,0.0
12.278305879378708,40,0.0
12.278305879378708,41,0.0
12.278305879378708,42,0.0
12.278305879378708,43,0.0
12.278305879378708,45,0.0
12.278305879378708,46,0.0
12.278305879378708,47,0.0
12.278305879378708,48,0.0
12.278305879378708,49,0.0
12.278305879378708,50,0.0
12.278305879378708,51,0.0
12.278305879378708,52,0.0
12.278305879378708,53,0.0
12.278305879378708,54,0.0
12.278305879378708,55,0.0
12.278305879378708,56,0.0
12.278305879378708,58,0.0
12.278305879378708,61,0.0
12.278305879378708,62,0.0
12.278305879378708,64,0.0
12.278305879378708,65,0.0
12.278305879378708,68,0.0
12.278305879378708,69,0.0
12.278305879378708,71,0.0
12.278305879378708,75,0.0
12.278305879378708,79,0.0
12.278305879378708,81,0.0
12.278305879378708,83,0.0
12.278305879378708,88,0.0
12.278305879378708,92,0.0
12.278305879378708,94,0.0
12.278305879378708,95,0.0
12.278305879378708,97,0.0
12.278305879378708,101,0.0
12.278305879378708,102,0.0
12.278305879378708,103,0.0
12.278305879378708,104,0.0
12.278305879378708,107,0.0
12.278305879378708,110,0.0
12.278305879378708,111,0.0
12.278305879378708,119,0.0
12.278305879378708,124,0.0
12.278305879378708,126,0.0
12.278305879378708,127,0.0
12.278305879378708,129,0.0
12.278305879378708,142,0.0
12.278305879378708,149,0.0
12.282013964684165,10,0.0
12.282013964684165,11,0.007874015748031496
12.282013964684165,12,0.021739130434782608
12.282013964684165,13,0.3125
12.282013964684165,14,0.26229508196721313
12.282013964684165,15,0.023809523809523808
12.282013964684165,16,0.0
12.282013964684165,17,0.0
12.282013964684165,18,0.0
12.282013964684165,19,0.0
12.282013964684165,20,0.0
12.282013964684165,21,0.0
12.282013964684165,22,0.0
12.282013964684165,23,0.0
12.282013964684165,24,0.0
12.282013964684165,25,0.0
12.282013964684165,26,0.0
12.282013964684165,27,0.0
12.282013964684165,28,0.0
12.282013964684165,29,0.0
12.282013964684165,30,0.0
12.282013964684165,31,0.0
12.282013964684165,32,0.0
12.282013964684165,33,0.0
12.282013964684165,34,0.0
12.282013964684165,35,0.0
12.282013964684165,36,0.0
12.282013964684165,37,0.0
12.282013964684165,38,0.0
12.282013964684165,39,0.0
12.282013964684165,40,0.0
12.282013964684165,41,0.0
12.282013964684165,42,0.0
12.282013964684165,43,0.0
12.282013964684165,45,0.0
12.282013964684165,46,0.0
12.282013964684165,47,0.0
12.282013964684165,48,0.0
12.282013964684165,49,0.0
12.282013964684165,50,0.0
12.282013964684165,51,0.0
12.282013964684165,52,0.0
12.282013964684165,53,0.0
12.282013964684165,54,0.0
12.282013964684165,55,0.0
12.282013964684165,56,0.0
12.282013964684165,58,0.0
12.282013964684165,61,0.0
12.282013964684165,62,0.0
12.282013964684165,64,0.0
12.282013964684165,65,0.0
12.282013964684165,68,0.0
12.282013964684165,69,0.0
12.282013964684165,71,0.0
12.282013964684165,75,0.0
12.282013964684165,79,0.0
12.282013964684165,81,0.0
12.282013964684165,83,0.0
12.282013964684165,88,0.0
12.282013964684165,92,0.0
12.282013964684165,94,0.0
12.282013964684165,95,0.0
12.282013964684165,97,0.0
12.282013964684165,101,0.0
12.282013964684165,102,0.0
12.282013964684165,103,0.0
12.282013964684165,104,0.0
12.282013964684165,107,0.0
12.282013964684165,110,0.0
12.282013964684165,111,0.0
12.282013964684165,119,0.0
12.282013964684165,124,0.0
12.282013964684165,126,0.0
12.282013964684165,127,0.0
12.282013964684165,129,0.0
12.282013964684165,142,0.0
12.282013964684165,149,0.0
12.299687952978584,10,0.0
12.299687952978584,11,0.0
12.299687952978584,12,0.021739130434782608
12.299687952978584,13,0.4375
12.299687952978584,14,0.04918032786885246
12.299687952978584,15,0.0
12.299687952978584,16,0.0
12.299687952978584,17,0.0
12.299687952978584,18,0.0
12.299687952978584,19,0.0
12.299687952978584,20,0.0
12.299687952978584,21,0.0
12.299687952978584,22,0.0
12.299687952978584,23,0.0
12.299687952978584,24,0.0
12.299687952978584,25,0.0
12.299687952978584,26,0.0
12.299687952978584,27,0.0
12.299687952978584,28,0.0
12.299687952978584,29,0.0
12.299687952978584,30,0.0
12.299687952978584,31,0.0
12.299687952978584,32,0.0
12.299687952978584,33,0.0
12.299687952978584,34,0.0
12.299687952978584,35,0.0
12.299687952978584,36,0.0
12.299687952978584,37,0.0
12.299687952978584,38,0.0
12.299687952978584,39,0.0
12.299687952978584,40,0.0
12.299687952978584,41,0.0
12.299687952978584,42,0.0
12.299687952978584,43,0.0
12.299687952978584,45,0.0
12.299687952978584,46,0.0
12.299687952978584,47,0.0
12.299687952978584,48,0.0
12.299687952978584,49,0.0
12.299687952978584,50,0.0
12.299687952978584,51,0.0
12.299687952978584,52,0.0
12.299687952978584,53,0.0
12.299687952978584,54,0.0
12.299687952978584,55,0.0
12.299687952978584,56,0.0
12.299687952978584,58,0.0
12.299687952978584,61,0.0
12.299687952978584,62,0.0
12.299687952978584,64,0.0
12.299687952978584,65,0.0
12.299687952978584,68,0.0
12.299687952978584,69,0.0
12.299687952978584,71,0.0
12.299687952978584,75,0.0
12.299687952978584,79,0.0
12.299687952978584,81,0.0
12.299687952978584,83,0.0
12.299687952978584,88,0.0
12.299687952978584,92,0.0
12.299687952978584,94,0.0
12.299687952978584,95,0.0
12.299687952978584,97,0.0
12.299687952978584,101,0.0
12.299687952978584,102,0.0
12.299687952978584,103,0.0
12.299687952978584,104,0.0
12.299687952978584,107,0.0
12.299687952978584,110,0.0
12.299687952978584,111,0.0
12.299687952978584,119,0.0
12.299687952978584,124,0.0
12.299687952978584,126,0.0
12.299687952978584,127,0.0
12.299687952978584,129,0.0
12.299687952978584,142,0.0
12.299687952978584,149,0.0
12.318516480588954,10,0.0
12.318516480588954,11,0.015748031496062992
12.318516480588954,12,0.09782608695652174
12.318516480588954,13,0.25
12.318516480588954,14,0.14754098360655737
12.318516480588954,15,0.11904761904761904
12.318516480588954,16,0.0
12.318516480588954,17,0.037037037037037035
12.318516480588954,18,0.0
12.318516480588954,19,0.0
12.318516480588954,20,0.0
12.318516480588954,21,0.0
12.318516480588954,22,0.0
12.318516480588954,23,0.0
12.318516480588954,24,0.0
12.318516480588954,25,0.0
12.318516480588954,26,0.0
12.318516480588954,27,0.0
12.318516480588954,28,0.0
12.318516480588954,29,0.0
12.318516480588954,30,0.0
12.318516480588954,31,0.0
12.318516480588954,32,0.0
12.318516480588954,33,0.0
12.318516480588954,34,0.0
12.318516480588954,35,0.0
12.318516480588954,36,0.0
12.318516480588954,37,0.0
12.318516480588954,38,0.0
12.318516480588954,39,0.0
12.318516480588954,40,0.0
12.318516480588954,41,0.0
12.318516480588954,42,0.0
12.318516480588954,43,0.0
12.318516480588954,45,0.0
12.318516480588954,46,0.0
12.318516480588954,47,0.0
12.318516480588954,48,0.0
12.318516480588954,49,0.0
12.318516480588954,50,0.0
12.318516480588954,51,0.0
12.318516480588954,52,0.0
12.318516480588954,53,0.0
12.318516480588954,54,0.0
12.318516480588954,55,0.0
12.318516480588954,56,0.0
12.318516480588954,58,0.0
12.318516480588954,61,0.0
12.318516480588954,62,0.0
12.318516480588954,64,0.0
12.318516480588954,65,0.0
12.318516480588954,68,0.0
12.318516480588954,69,0.0
12.318516480588954,71,0.0
12.318516480588954,75,0.0
12.318516480588954,79,0.0
12.318516480588954,81,0.0
12.318516480588954,83,0.0
12.318516480588954,88,0.0
12.318516480588954,92,0.0
12.318516480588954,94,0.0
12.318516480588954,95,0.0
12.318516480588954,97,0.0
12.318516480588954,101,0.0
12.318516480588954,102,0.0
12.318516480588954,103,0.0
12.318516480588954,104,0.0
12.318516480588954,107,0.0
12.318516480588954,110,0.0
12.318516480588954,111,0.0
12.318516480588954,119,0.0
12.318516480588954,124,0.0
12.318516480588954,126,0.0
12.318516480588954,127,0.0
12.318516480588954,129,0.0
12.318516480588954,142,0.0
12.318516480588954,149,0.0
12.342002757368332,10,0.0
12.342002757368332,11,0.0
12.342002757368332,12,0.13043478260869565
12.342002757368332,13,0.3625
12.342002757368332,14,0.13114754098360656
12.342002757368332,15,0.0
12.342002757368332,16,0.0
12.342002757368332,17,0.0
12.342002757368332,18,0.0
12.342002757368332,19,0.0
12.342002757368332,20,0.0
12.342002757368332,21,0.0
12.342002757368332,22,0.0
12.342002757368332,23,0.0
12.342002757368332,24,0.0
12.342002757368332,25,0.0
12.342002757368332,26,0.0
12.342002757368332,27,0.0
12.342002757368332,28,0.0
12.342002757368332,29,0.0
12.342002757368332,30,0.0
12.342002757368332,31,0.0
12.342002757368332,32,0.0
12.342002757368332,33,0.0
12.342002757368332,34,0.0
12.342002757368332,35,0.0
12.342002757368332,36,0.0
12.342002757368332,37,0.0
12.342002757368332,38,0.0
12.342002757368332,39,0.0
12.342002757368332,40,0.0
12.342002757368332,41,0.0
12.342002757368332,42,0.0
12.342002757368332,43,0.0
12.342002757368332,45,0.0
12.342002757368332,46,0.0
12.342002757368332,47,0.0
12.342002757368332,48,0.0
12.342002757368332,49,0.0
12.342002757368332,50,0.0
12.342002757368332,51,0.0
12.342002757368332,52,0.0
12.342002757368332,53,0.0
12.342002757368332,54,0.0
12.342002757368332,55,0.0
12.342002757368332,56,0.0
12.342002757368332,58,0.0
12.342002757368332,61,0.0
12.342002757368332,62,0.0
12.342002757368332,64,0.0
12.342002757368332,65,0.0
12.342002757368332,68,0.0
12.342002757368332,69,0.0
12.342002757368332,71,0.0
12.342002757368332,75,0.0
12.342002757368332,79,0.0
12.342002757368332,81,0.0
12.342002757368332,83,0.0
12.342002757368332,88,0.0
12.342002757368332,92,0.0
12.342002757368332,94,0.0
12.342002757368332,95,0.0
12.342002757368332,97,0.0
12.342002757368332,101,0.0
12.342002757368332,102,0.0
12.342002757368332,103,0.0
12.342002757368332,104,0.0
12.342002757368332,107,0.0
12.342002757368332,110,0.0
12.342002757368332,111,0.0
12.342002757368332,119,0.0
12.342002757368332,124,0.0
12.342002757368332,126,0.0
12.342002757368332,127,0.0
12.342002757368332,129,0.0
12.342002757368332,142,0.0
12.342002757368332,149,0.0
12.358398043346796,10,0.0
12.358398043346796,11,0.015748031496062992
12.358398043346796,12,0.10869565217391304
12.358398043346796,13,0.25
12.358398043346796,14,0.2786885245901639
12.358398043346796,15,0.023809523809523808
12.358398043346796,16,0.0
12.358398043346796,17,0.0
12.358398043346796,18,0.0
12.358398043346796,19,0.0
12.358398043346796,20,0.0
12.358398043346796,21,0.0
12.358398043346796,22,0.0
12.358398043346796,23,0.0
12.358398043346796,24,0.0
12.358398043346796,25,0.0
12.358398043346796,26,0.0
12.358398043346796,27,0.0
12.358398043346796,28,0.0
12.358398043346796,29,0.0
12.358398043346796,30,0.0
12.358398043346796,31,0.0
12.358398043346796,32,0.0
12.358398043346796,33,0.0
12.358398043346796,34,0.0
12.358398043346796,35,0.0
12.358398043346796,36,0.0
12.358398043346796,37,0.0
12.358398043346796,38,0.0
12.358398043346796,39,0.0
12.358398043346796,40,0.0
12.358398043346796,41,0.0
12.358398043346796,42,0.0
12.358398043346796,43,0.0
12.358398043346796,45,0.0
12.358398043346796,46,0.0
12.358398043346796,47,0.0
12.358398043346796,48,0.0
12.358398043346796,49,0.0
12.358398043346796,50,0.0
12.358398043346796,51,0.0
12.358398043346796,52,0.0
12.358398043346796,53,0.0
12.358398043346796,54,0.0
12.358398043346796,55,0.0
12.358398043346796,56,0.0
12.358398043346796,58,0.0
12.358398043346796,61,0.0
12.358398043346796,62,0.0
12.358398043346796,64,0.0
12.358398043346796,65,0.0
12.358398043346796,68,0.0
12.358398043346796,69,0.0
12.358398043346796,71,0.0
12.358398043346796,75,0.0
12.358398043346796,79,0.0
12.358398043346796,81,0.0
12.358398043346796,83,0.0
12.358398043346796,88,0.0
12.358398043346796,92,0.0
12.358398043346796,94,0.0
12.358398043346796,95,0.0
12.358398043346796,97,0.0
12.358398043346796,101,0.0
12.358398043346796,102,0.0
12.358398043346796,103,0.0
12.358398043346796,104,0.0
12.358398043346796,107,0.0
12.358398043346796,110,0.0
12.358398043346796,111,0.0
12.358398043346796,119,0.0
12.358398043346796,124,0.0
12.358398043346796,126,0.0
12.358398043346796,127,0.0
12.358398043346796,129,0.0
12.358398043346796,142,0.0
12.358398043346796,149,0.0
12.373758836704175,10,0.0
12.373758836704175,11,0.0
12.373758836704175,12,0.08695652173913043
12.373758836704175,13,0.3
12.373758836704175,14,0.16393442622950818
12.373758836704175,15,0.0
12.373758836704175,16,0.0
12.373758836704175,17,0.037037037037037035
12.373758836704175,18,0.0
12.373758836704175,19,0.0
12.373758836704175,20,0.0
12.373758836704175,21,0.0
12.373758836704175,22,0.0
12.373758836704175,23,0.0
12.373758836704175,24,0.0
12.373758836704175,25,0.0
12.373758836704175,26,0.0
12.373758836704175,27,0.0
12.373758836704175,28,0.0
12.373758836704175,29,0.0
12.373758836704175,30,0.0
12.373758836704175,31,0.0
12.373758836704175,32,0.0
12.373758836704175,33,0.0
12.373758836704175,34,0.0
12.373758836704175,35,0.0
12.373758836704175,36,0.0
12.373758836704175,37,0.0
12.373758836704175,38,0.0
12.373758836704175,39,0.0
12.373758836704175,40,0.0
12.373758836704175,41,0.0
12.373758836704175,42,0.0
12.373758836704175,43,0.0
12.373758836704175,45,0.0
12.373758836704175,46,0.0
12.373758836704175,47,0.0
12.373758836704175,48,0.0
12.373758836704175,49,0.0
12.373758836704175,50,0.0
12.373758836704175,51,0.0
12.373758836704175,52,0.0
12.373758836704175,53,0.0
12.373758836704175,54,0.0
12.373758836704175,55,0.0
12.373758836704175,56,0.0
12.373758836704175,58,0.0
12.373758836704175,61,0.0
12.373758836704175,62,0.0
12.373758836704175,64,0.0
12.373758836704175,65,0.0
12.373758836704175,68,0.0
12.373758836704175,69,0.0
12.373758836704175,71,0.0
12.373758836704175,75,0.0
12.373758836704175,79,0.0
12.373758836704175,81,0.0
12.373758836704175,83,0.0
12.373758836704175,88,0.0
12.373758836704175,92,0.0
12.373758836704175,94,0.0
12.373758836704175,95,0.0
12.373758836704175,97,0.0
12.373758836704175,101,0.0
12.373758836704175,102,0.0
12.373758836704175,103,0.0
12.373758836704175,104,0.0
12.373758836704175,107,0.0
12.373758836704175,110,0.0
12.373758836704175,111,0.0
12.373758836704175,119,0.0
12.373758836704175,124,0.0
12.373758836704175,126,0.0
12.373758836704175,127,0.0
12.373758836704175,129,0.0
12.373758836704175,142,0.0
12.373758836704175,149,0.0
12.389089790273514,10,0.0
12.389089790273514,11,0.007874015748031496
12.389089790273514,12,0.16304347826086957
12.389089790273514,13,0.325
12.389089790273514,14,0.11475409836065574
12.389089790273514,15,0.0
12.389089790273514,16,0.0
12.389089790273514,17,0.0
12.389089790273514,18,0.0
12.389089790273514,19,0.0
12.389089790273514,20,0.0
12.389089790273514,21,0.0
12.389089790273514,22,0.0
12.389089790273514,23,0.0
12.389089790273514,24,0.0
12.389089790273514,25,0.0
12.389089790273514,26,0.0
12.389089790273514,27,0.0
12.389089790273514,28,0.0
12.389089790273514,29,0.0
12.389089790273514,30,0.0
12.389089790273514,31,0.0
12.389089790273514,32,0.0
12.389089790273514,33,0.0
12.389089790273514,34,0.0
12.389089790273514,35,0.0
12.389089790273514,36,0.0
12.389089790273514,37,0.0
12.389089790273514,38,0.0
12.389089790273514,39,0.0
12.389089790273514,40,0.0
12.389089790273514,41,0.0
12.389089790273514,42,0.0
12.389089790273514,43,0.0
12.389089790273514,45,0.0
12.389089790273514,46,0.0
12.389089790273514,47,0.0
12.389089790273514,48,0.0
12.389089790273514,49,0.0
12.389089790273514,50,0.0
12.389089790273514,51,0.0
12.389089790273514,52,0.0
12.389089790273514,53,0.0
12.389089790273514,54,0.0
12.389089790273514,55,0.0
12.389089790273514,56,0.0
12.389089790273514,58,0.0
12.389089790273514,61,0.0
12.389089790273514,62,0.0
12.389089790273514,64,0.0
12.389089790273514,65,0.0
12.389089790273514,68,0.0
12.389089790273514,69,0.0
12.389089790273514,71,0.0
12.389089790273514,75,0.0
12.389089790273514,79,0.0
12.389089790273514,81,0.0
12.389089790273514,83,0.0
12.389089790273514,88,0.0
12.389089790273514,92,0.0
12.389089790273514,94,0.0
12.389089790273514,95,0.0
